distance,camera,ultrasonic
91.63531103719365,0.010795019618366628,0
91.63531103719365,0.010795019618366628,0
90.71662283532395,0.010903148950386972,0
90.71662283532395,0.010903148950386972,0
88.78147260837547,0.011138155467353214,0
88.78147260837547,0.011138155467353214,0
189.78705143196518,0.005241445855441614,0
87.05450724234194,0.011356602078844402,0
87.05450724234194,0.011356602078844402,0
180.43482349574117,0.005511621091986638,0
86.3829238798894,0.0114438834911788,0
86.3829238798894,0.0114438834911788,0
111.60284167200633,0.00888077054851632,0
108.36520432000496,0.009143676055082183,0
87.99293042691453,0.01123684763725418,0
87.99293042691453,0.01123684763725418,0
114.48578923026771,0.00865907404421937,0
104.7430310785078,0.009456887984018168,0
92.76592909907828,0.010664854597060992,0
92.76592909907828,0.010664854597060992,0
120.33190462045098,0.008241855290479352,0
103.20819556667728,0.009596174221826471,0
10.932741432592506,0.0838030393643366,0
99.56825224874444,0.009943495861165118,0
122.76928289604918,0.008079549114297412,0
105.53071487927993,0.009386964136429527,0
10.932741432592506,0.0838030393643366,0
17.8465859511674,0.053060007928813116,0
78.91791264095365,0.012512839324178664,0
104.82011269239155,0.009449999386287744,0
112.42366495509417,0.008816502273982351,0
17.8465859511674,0.053060007928813116,0
78.91791264095365,0.012512839324178664,0
31.686955819048325,0.0305932435414267,0
88.0239814867413,0.01123292828853014,0
85.78108012841092,0.011523249059821437,0
124.04661717100844,0.007997017613298907,0
31.686955819048325,0.0305932435414267,0
88.0239814867413,0.01123292828853014,0
46.718873908656526,0.020956068701751013,0
94.30404545391482,0.010492734020231697,0
67.05261660194383,0.01469451212800885,0
117.82187150271301,0.008415959009509182,0
46.718873908656526,0.020956068701751013,0
94.30404545391482,0.010492734020231697,0
110.26278782982658,0.00898773093416887,0
49.15876029853093,0.019936696881028945,0
97.9884682702442,0.010102186825135456,0
49.15876029853093,0.019936696881028945,0
111.65008654266701,0.008877045998728487,0
62.77406844306919,0.015680354482836473,0
97.9884682702442,0.010102186825135456,0
103.91264696023659,0.009531739299066722,0
32.39731449610635,0.029942527268669635,0
15.22307391632169,0.061640599380732734,0
32.39731449610635,0.029942527268669635,0
103.27851201301918,0.009589703388509705,0
80.59149275539247,0.012256179734300902,0
91.04781686854768,0.010863918711163864,0
98.79076591738621,0.01002096727895515,0
15.22307391632169,0.061640599380732734,0
16.890291104882476,0.05589623970551759,0
20.052296193465207,0.047500756725549376,0
16.890291104882476,0.05589623970551759,0
103.6310964717357,0.009557388135277095,0
75.41893015722682,0.013085762885486189,0
75.41893015722682,0.013085762885486189,0
93.56738255693975,0.01057447053055415,0
20.052296193465207,0.047500756725549376,0
4.354903922156435,0.18674471373097898,1
27.832481125413658,0.034683106030669535,0
4.354903922156435,0.18674471373097898,1
103.77457173875881,0.009544300524495241,0
58.36797583558107,0.016844097948858633,0
41.076299081960855,0.023766348795365527,0
81.82112374716988,0.01207421433996386,0
27.832481125413658,0.034683106030669535,0
41.076299081960855,0.023766348795365527,0
8.7697589360099,0.10235667088101288,0
38.14290503070523,0.025547414000457062,0
8.7697589360099,0.10235667088101288,0
99.95771272142645,0.009905137240572291,0
43.55721374536657,0.022443055028412505,0
43.55721374536657,0.022443055028412505,0
69.52794795773853,0.01417877634266654,0
38.14290503070523,0.025547414000457062,0
49.71794306916962,0.01971688793916958,0
24.028990311730936,0.03995366922697261,0
51.15866052104039,0.01917227148877046,0
24.028990311730936,0.03995366922697261,0
95.455564337605,0.010367468241644317,0
30.44323469479218,0.03180334369878383,0
30.44323469479218,0.03180334369878383,0
56.95953948795647,0.017253415207134144,0
51.15866052104039,0.01917227148877046,0
55.863683569876,0.017585916655771455,0
100.00289564397642,0.00990070624831277,0
38.11226852716995,0.025567425200748308,0
56.270235398488076,0.017461077172845004,0
38.11226852716995,0.025567425200748308,0
91.65000890948978,0.010793307111032277,0
18.93235381834898,0.05016968939611324,0
18.93235381834898,0.05016968939611324,0
43.666351422563146,0.022388217710901978,0
66.49407837146342,0.014816114600400282,0
56.270235398488076,0.017461077172845004,0
100.2879748467806,0.009872840300269707,0
53.87488032328797,0.018223274367226584,0
49.79432048803641,0.01968724043144804,0
53.87488032328797,0.018223274367226584,0
89.46329122232862,0.011054207585067111,0
11.959306522101036,0.07716462283645979,0
11.959306522101036,0.07716462283645979,0
30.00341902853296,0.032254507126445744,0
84.15088181509243,0.01174385958998673,0
49.79432048803641,0.01968724043144804,0
92.92622865567641,0.01064665338226124,0
70.3712122152946,0.014011251441035542,0
50.3298110569544,0.019481856243157073,0
12.764054697053524,0.07265300974240319,0
67.63962041760938,0.014568845135155375,0
88.5064403611842,0.011172380400390326,0
9.0406327504613,0.09959531683439539,0
9.0406327504613,0.09959531683439539,0
17.954344390691613,0.052758353408999745,0
67.63962041760938,0.014568845135155375,0
50.3298110569544,0.019481856243157073,0
12.764054697053524,0.07265300974240319,0
42.605425792159046,0.022932925933722127,0
57.297326554297925,0.017153445262513084,0
18.71493673101068,0.05072296267768622,0
42.605425792159046,0.022932925933722127,0
43.259094450666666,0.022594226393733575,0
90.35739811910123,0.010946021018421686,0
8.555264988189379,0.10465434514228887,0
8.555264988189379,0.10465434514228887,0
10.735313796856513,0.08521288968581868,0
43.259094450666666,0.022594226393733575,0
42.58026906120042,0.022946163976080212,0
18.71493673101068,0.05072296267768622,0
56.87313033157366,0.017279175919302798,0
67.58443796929471,0.014580567102521137,0
24.2776558741229,0.03956063034403892,0
56.87313033157366,0.017279175919302798,0
19.53258788486589,0.04870306683246088,0
94.2978614105901,0.010493414911920297,0
4.885617365151595,0.16990571047328748,1
7.701744002208437,0.11491949197151832,0
4.885617365151595,0.16990571047328748,1
19.53258788486589,0.04870306683246088,0
30.89858551548371,0.031349352450584234,0
24.2776558741229,0.03956063034403892,0
72.14899260302825,0.013670728254958929,0
78.16764766518651,0.0126314224243364,0
29.230092248120343,0.03307962118647449,0
72.14899260302825,0.013670728254958929,0
80.2378038071299,0.01230954005568814,0
2.957903536586477,0.25265901272127955,1
80.2378038071299,0.01230954005568814,0
4.105376247482664,0.1958719497888281,1
8.484504103768643,0.1054351381009633,0
4.105376247482664,0.1958719497888281,1
2.957903536586477,0.25265901272127955,1
18.642780661297866,0.05090928912983782,0
29.230092248120343,0.03307962118647449,0
87.51205735053978,0.01129789578881483,0
81.06638225534215,0.0121852575015259,0
33.42931608780751,0.02904501493580731,0
76.81718106631807,0.012850632550513117,0
92.79669091527916,0.010661356922529806,0
16.11362230777795,0.05843298291943204,0
82.13221451935902,0.012029031173795205,0
7.329016669017932,0.12006219218167434,0
7.329016669017932,0.12006219218167434,0
10.773270711874751,0.0849381641238726,0
16.11362230777795,0.05843298291943204,0
12.567630199347189,0.0737048390402117,0
33.42931608780751,0.02904501493580731,0
86.68304343145608,0.011404713623811697,0
77.9273939204177,0.012669872275376248,0
35.585659254090814,0.02733311413236828,0
64.31071286576517,0.015311423748433528,0
103.16753960496312,0.00959991955068078,0
12.472098521246545,0.07422748567514723,0
32.42889766825009,0.029914237972309042,0
71.00270868103928,0.013888366400628667,0
5.306414019650404,0.15856872017664247,0
5.306414019650404,0.15856872017664247,0
20.838616781299002,0.04579044588832783,0
22.69352255656317,0.04220562804085867,0
11.32687950338781,0.08112353168741278,0
22.69352255656317,0.04220562804085867,0
84.43320902677934,0.011705050195253072,0
72.34640556186412,0.013633933283295645,0
33.13648222477204,0.029294172534108497,0
51.079741626880796,0.01920132413798023,0
94.71114369934422,0.010448104174173103,0
15.890662232018844,0.0592043098289152,0
47.307987375431736,0.020700510502090916,0
64.07829794494171,0.015366105623199173,0
3.319088002946389,0.2315303599551159,1
3.319088002946389,0.2315303599551159,1
32.19099945436486,0.030128649827942822,0
9.934140554747577,0.09145666227656114,0
10.203189857200137,0.08926029217984856,0
9.934140554747577,0.09145666227656114,0
78.70714720426177,0.012545926370157834,0
64.5736510393846,0.015250027780203724,0
23.369857809343106,0.041034297689525795,0
38.16551854283101,0.025532663353005535,0
79.8259472799154,0.012372264522144264,0
18.944671905433054,0.05013870394767405,0
65.4567994407752,0.015047369244604947,0
59.87971779746842,0.016425831724889883,0
63.12058453894922,0.015595615779088273,0
7.176612120001567,0.1223000413036357,0
9.676101240778445,0.09366715221661623,0
37.80377089972264,0.02577069127081017,0
3.767735578764245,0.2097431754508481,1
7.176612120001567,0.1223000413036357,0
3.767735578764245,0.2097431754508481,1
67.37259515707348,0.014625742926719159,0
54.66339019926126,0.017965129260367464,0
5.545744716360505,0.15277100518457268,0
26.85146005943479,0.03590476039195102,0
63.42307301020099,0.015522389002487605,0
23.16882262214934,0.04137561914511952,0
75.90785146213626,0.013002573612296607,0
63.42307301020099,0.015522389002487605,0
61.67416014462116,0.01595553889661212,0
3.235786792041214,0.23608364846855354,1
19.40901455344596,0.04899795614243192,0
40.012719462930995,0.024382679644148975,0
5.545744716360505,0.15277100518457268,0
3.235786792041214,0.23608364846855354,1
12.584246312778088,0.07361468402257584,0
53.19161159267226,0.018453040435786175,0
42.66229065218099,0.022903058567543308,0
10.485482587600032,0.08706643298381045,0
15.922502930791897,0.059092913388149995,0
46.96937604391608,0.020846633466411937,0
